var	tipo	nulo	llave	"valor"
CPRODANO	D	NA	46	"Valencia/Valéncia"
CPRODANO	D	NA	47	"Valladolid"
CPRODANO	D	NA	48	"Bizkaia"
CPRODANO	D	NA	49	"Zamora"
CPRODANO	D	NA	50	"Zaragoza"
CPRODANO	D	NA	51	"Ceuta"
CPRODANO	D	NA	52	"Melilla"
CMUNDANO	D	NA	991	"Hasta 2.000 hab."
CMUNDANO	D	NA	992	"2.001-5.000 hab."
CMUNDANO	D	NA	993	"5.001-10.000 hab."
CMUNDANO	D	NA	994	"10.001-20.000 hab."
SEG_VIV	D	NA	1	"Sí"
SEG_VIV	D	NA	2	"No"
SEG_PAIS	D	NA	102	"Austria"
SEG_PAIS	D	NA	103	"Bélgica"
SEG_PAIS	D	NA	104	"Bulgaria"
SEG_PAIS	D	NA	106	"Chipre"
SEG_PAIS	D	NA	107	"Dinamarca"
SEG_PAIS	D	NA	108	"España"
SEG_PAIS	D	NA	109	"Finlandia"
SEG_PAIS	D	NA	110	"Francia"
SEG_PAIS	D	NA	111	"Grecia"
SEG_PAIS	D	NA	112	"Hungría"
SEG_PAIS	D	NA	113	"Irlanda"
SEG_PAIS	D	NA	115	"Italia"
SEG_PAIS	D	NA	117	"Luxemburgo"
SEG_PAIS	D	NA	118	"Malta"
SEG_PAIS	D	NA	121	"Países Bajos"
SEG_PAIS	D	NA	122	"Polonia"
SEG_PAIS	D	NA	123	"Portugal"
SEG_PAIS	D	NA	125	"Reino Unido"
SEG_PAIS	D	NA	126	"Alemania"
SEG_PAIS	D	NA	128	"Rumanía"
SEG_PAIS	D	NA	131	"Suecia"
SEG_PAIS	D	NA	136	"Letonia"
SEG_PAIS	D	NA	141	"Estonia"
SEG_PAIS	D	NA	142	"Lituania"
SEG_PAIS	D	NA	143	"República Checa"
SEG_PAIS	D	NA	144	"República Eslovaca"
SEG_PAIS	D	NA	146	"Croacia"
SEG_PAIS	D	NA	147	"Eslovenia"
SEG_PAIS	D	NA	101	"Albania"
SEG_PAIS	D	NA	114	"Islandia"
SEG_PAIS	D	NA	116	"Liechtenstein"
SEG_PAIS	D	NA	119	"Mónaco"
SEG_PAIS	D	NA	120	"Noruega"
SEG_PAIS	D	NA	124	"Andorra"
SEG_PAIS	D	NA	129	"San Marino"
SEG_PAIS	D	NA	130	"Santa Sede"
SEG_PAIS	D	NA	132	"Suiza"
SEG_PAIS	D	NA	135	"Ucrania"
SEG_PAIS	D	NA	137	"Moldavia"
SEG_PAIS	D	NA	138	"Belarús"
SEG_PAIS	D	NA	139	"Georgia"
SEG_PAIS	D	NA	145	"Bosnia y Herzegovina"
SEG_PAIS	D	NA	148	"Armenia"
SEG_PAIS	D	NA	154	"Rusia"
SEG_PAIS	D	NA	156	"Macedonia"
SEG_PAIS	D	NA	157	"Serbia"
SEG_PAIS	D	NA	158	"Montenegro"
SEG_PAIS	D	NA	199	"Otros países de Europa"
SEG_PAIS	D	NA	201	"Burkina Faso"
SEG_PAIS	D	NA	202	"Angola"
SEG_PAIS	D	NA	203	"Argelia"
SEG_PAIS	D	NA	204	"Benin"
SEG_PAIS	D	NA	205	"Botswana"
SEG_PAIS	D	NA	206	"Burundi"
SEG_PAIS	D	NA	207	"Cabo Verde"
SEG_PAIS	D	NA	208	"Camerún"
SEG_PAIS	D	NA	209	"Comores"
SEG_PAIS	D	NA	210	"Congo"
SEG_PAIS	D	NA	211	"Costa de Marfil"
SEG_PAIS	D	NA	212	"Djibouti"
SEG_PAIS	D	NA	213	"Egipto"
SEG_PAIS	D	NA	214	"Etiopía"
SEG_PAIS	D	NA	215	"Gabón"
SEG_PAIS	D	NA	216	"Gambia"
SEG_PAIS	D	NA	217	"Ghana"
SEG_PAIS	D	NA	218	"Guinea"
SEG_PAIS	D	NA	219	"Guinea-Bissau"
SEG_PAIS	D	NA	220	"Guinea Ecuatorial"
SEG_PAIS	D	NA	221	"Kenia"
SEG_PAIS	D	NA	222	"Lesotho"
SEG_PAIS	D	NA	223	"Liberia"
SEG_PAIS	D	NA	224	"Libia"
SEG_PAIS	D	NA	225	"Madagascar"
SEG_PAIS	D	NA	226	"Malawi"
SEG_PAIS	D	NA	227	"Mali"
SEG_PAIS	D	NA	228	"Marruecos"
SEG_PAIS	D	NA	229	"Mauricio"
SEG_PAIS	D	NA	230	"Mauritania"
SEG_PAIS	D	NA	231	"Mozambique"
SEG_PAIS	D	NA	232	"Namibia"
SEG_PAIS	D	NA	233	"Níger"
SEG_PAIS	D	NA	234	"Nigeria"
SEG_PAIS	D	NA	235	"República Centroafricana"
SEG_PAIS	D	NA	236	"Sudáfrica"
SEG_PAIS	D	NA	237	"Ruanda"
SEG_PAIS	D	NA	238	"Santo Tomé y Príncipe"
SEG_PAIS	D	NA	239	"Senegal"
SEG_PAIS	D	NA	240	"Seychelles"
SEG_PAIS	D	NA	241	"Sierra Leona"
SEG_PAIS	D	NA	242	"Somalia"
SEG_PAIS	D	NA	243	"Sudán"
SEG_PAIS	D	NA	244	"Swazilandia"
SEG_PAIS	D	NA	245	"Tanzania"
SEG_PAIS	D	NA	246	"Chad"
SEG_PAIS	D	NA	247	"Togo"
SEG_PAIS	D	NA	248	"Túnez"
SEG_PAIS	D	NA	249	"Uganda"
SEG_PAIS	D	NA	250	"República Democrática del Congo"
SEG_PAIS	D	NA	251	"Zambia"
SEG_PAIS	D	NA	252	"Zimbabwe"
SEG_PAIS	D	NA	253	"Eritrea"
SEG_PAIS	D	NA	254	"Sudán del Sur"
SEG_PAIS	D	NA	299	"Otros países de África"
SEG_PAIS	D	NA	301	"Canadá"
SEG_PAIS	D	NA	302	"Estados Unidos de América"
SEG_PAIS	D	NA	303	"México"
SEG_PAIS	D	NA	310	"Antigua y Barbuda"
SEG_PAIS	D	NA	311	"Bahamas"
SEG_PAIS	D	NA	312	"Barbados"
SEG_PAIS	D	NA	313	"Belice"
SEG_PAIS	D	NA	314	"Costa Rica"
SEG_PAIS	D	NA	315	"Cuba"
SEG_PAIS	D	NA	316	"Dominica"
SEG_PAIS	D	NA	317	"El Salvador"
SEG_PAIS	D	NA	318	"Granada"
SEG_PAIS	D	NA	319	"Guatemala"
SEG_PAIS	D	NA	320	"Haití"
SEG_PAIS	D	NA	321	"Honduras"
SEG_PAIS	D	NA	322	"Jamaica"
SEG_PAIS	D	NA	323	"Nicaragua"
SEG_PAIS	D	NA	324	"Panamá"
SEG_PAIS	D	NA	325	"San Vicente y las Granadinas"
SEG_PAIS	D	NA	326	"República Dominicana"
SEG_PAIS	D	NA	327	"Trinidad y Tobago"
SEG_PAIS	D	NA	328	"Santa Lucía"
SEG_PAIS	D	NA	329	"San Cristóbal y Nieves"
SEG_PAIS	D	NA	340	"Argentina"
SEG_PAIS	D	NA	341	"Bolivia"
SEG_PAIS	D	NA	342	"Brasil"
SEG_PAIS	D	NA	343	"Colombia"
SEG_PAIS	D	NA	344	"Chile"
SEG_PAIS	D	NA	345	"Ecuador"
SEG_PAIS	D	NA	346	"Guyana"
SEG_PAIS	D	NA	347	"Paraguay"
SEG_PAIS	D	NA	348	"Perú"
SEG_PAIS	D	NA	349	"Surinam"
SEG_PAIS	D	NA	350	"Uruguay"
SEG_PAIS	D	NA	351	"Venezuela"
SEG_PAIS	D	NA	399	"Otros países de América"
SEG_PAIS	D	NA	401	"Afganistán"
SEG_PAIS	D	NA	402	"Arabia Saudí"
SEG_PAIS	D	NA	403	"Bahréin"
SEG_PAIS	D	NA	404	"Bangladesh"
SEG_PAIS	D	NA	405	"Myanmar"
SEG_PAIS	D	NA	407	"China"
SEG_PAIS	D	NA	408	"Emiratos Árabes Unidos"
SEG_PAIS	D	NA	409	"Filipinas"
SEG_PAIS	D	NA	410	"India"
SEG_PAIS	D	NA	411	"Indonesia"
SEG_PAIS	D	NA	412	"Iraq"
SEG_PAIS	D	NA	413	"Irán"
SEG_PAIS	D	NA	414	"Israel"
SEG_PAIS	D	NA	415	"Japón"
SEG_PAIS	D	NA	416	"Jordania"
SEG_PAIS	D	NA	417	"Camboya"
SEG_PAIS	D	NA	418	"Kuwait"
SEG_PAIS	D	NA	419	"Laos"
SEG_PAIS	D	NA	420	"Líbano"
SEG_PAIS	D	NA	421	"Malasia"
SEG_PAIS	D	NA	422	"Maldivas"
SEG_PAIS	D	NA	423	"Mongolia"
SEG_PAIS	D	NA	424	"Nepal"
SEG_PAIS	D	NA	425	"Omán"
SEG_PAIS	D	NA	426	"Pakistán"
SEG_PAIS	D	NA	427	"Qatar"
SEG_PAIS	D	NA	430	"Corea"
SEG_PAIS	D	NA	431	"Corea del Norte"
SEG_PAIS	D	NA	432	"Singapur"
SEG_PAIS	D	NA	433	"Siria"
SEG_PAIS	D	NA	434	"Sri Lanka"
SEG_PAIS	D	NA	435	"Tailandia"
SEG_PAIS	D	NA	436	"Turquía"
SEG_PAIS	D	NA	437	"Vietnam"
SEG_PAIS	D	NA	439	"Brunei"
SEG_PAIS	D	NA	440	"Islas Marshall"
SEG_PAIS	D	NA	441	"Yemen"
SEG_PAIS	D	NA	442	"Azerbaiyán"
SEG_PAIS	D	NA	443	"Kazajstán"
SEG_PAIS	D	NA	444	"Kirguistán"
SEG_PAIS	D	NA	445	"Tadyikistán"
SEG_PAIS	D	NA	446	"Turkmenistán"
SEG_PAIS	D	NA	447	"Uzbekistán"
SEG_PAIS	D	NA	448	"Bhután"
SEG_PAIS	D	NA	499	"Otros países de Asia"
SEG_PAIS	D	NA	501	"Australia"
SEG_PAIS	D	NA	502	"Fiji"
SEG_PAIS	D	NA	504	"Nueva Zelanda"
SEG_PAIS	D	NA	505	"Papúa Nueva Guinea"
SEG_PAIS	D	NA	506	"Islas Salomón"
SEG_PAIS	D	NA	507	"Samoa"
SEG_PAIS	D	NA	508	"Tonga"
SEG_PAIS	D	NA	509	"Vanuatu"
SEG_PAIS	D	NA	511	"Micronesia"
SEG_PAIS	D	NA	512	"Tuvalu"
SEG_PAIS	D	NA	513	"Islas Cook"
SEG_PAIS	D	NA	514	"Kiribati"
SEG_PAIS	D	NA	515	"Nauru"
SEG_PAIS	D	NA	516	"Palaos"
SEG_PAIS	D	NA	517	"Timor Oriental"
SEG_PAIS	D	NA	555	"Apátridas"
SEG_PROV	D	NA	1	"Araba/Álava"
SEG_PROV	D	NA	2	"Albacete"
SEG_PROV	D	NA	3	"Alicante/Alacant"
SEG_PROV	D	NA	4	"Almería"
SEG_PROV	D	NA	5	"Ávila"
SEG_PROV	D	NA	6	"Badajoz"
SEG_PROV	D	NA	7	"Balears, Illes"
SEG_PROV	D	NA	8	"Barcelona"
SEG_PROV	D	NA	9	"Burgos"
SEG_PROV	D	NA	10	"Cáceres"
SEG_PROV	D	NA	11	"Cádiz"
SEG_PROV	D	NA	12	"Castellón/Castelló"
SEG_PROV	D	NA	13	"Ciudad Real"
SEG_PROV	D	NA	14	"Córdoba"
SEG_PROV	D	NA	15	"Coruña, A"
SEG_PROV	D	NA	16	"Cuenca"
SEG_PROV	D	NA	17	"Girona"
SEG_PROV	D	NA	18	"Granada"
SEG_PROV	D	NA	19	"Guadalajara"
SEG_PROV	D	NA	20	"Gipuzkoa"
SEG_PROV	D	NA	21	"Huelva"
SEG_PROV	D	NA	22	"Huesca"
SEG_PROV	D	NA	23	"Jaén"
SEG_PROV	D	NA	24	"León"
SEG_PROV	D	NA	25	"Lleida"
SEG_PROV	D	NA	26	"Rioja, La"
SEG_PROV	D	NA	27	"Lugo"
SEG_PROV	D	NA	28	"Madrid"
SEG_PROV	D	NA	29	"Málaga"
SEG_PROV	D	NA	30	"Murcia"
SEG_PROV	D	NA	31	"Navarra"
SEG_PROV	D	NA	32	"Ourense"
SEG_PROV	D	NA	33	"Asturias"
SEG_PROV	D	NA	34	"Palencia"
SEG_PROV	D	NA	35	"Palmas, Las"
SEG_PROV	D	NA	36	"Pontevedra"
SEG_PROV	D	NA	37	"Salamanca"
SEG_PROV	D	NA	38	"Santa Cruz de Tenerife"
SEG_PROV	D	NA	39	"Cantabria"
SEG_PROV	D	NA	40	"Segovia"
SEG_PROV	D	NA	41	"Sevilla"
SEG_PROV	D	NA	42	"Soria"
SEG_PROV	D	NA	43	"Tarragona"
SEG_PROV	D	NA	44	"Teruel"
SEG_PROV	D	NA	45	"Toledo"
SEG_PROV	D	NA	46	"Valencia/Valéncia"
SEG_PROV	D	NA	47	"Valladolid"
SEG_PROV	D	NA	48	"Bizkaia"
SEG_PROV	D	NA	49	"Zamora"
SEG_PROV	D	NA	50	"Zaragoza"
SEG_PROV	D	NA	51	"Ceuta"
SEG_PROV	D	NA	52	"Melilla"
SEG_MUN	N	NA	NA	""
SEG_NOCHES	N	NA	NA	""
SEG_DISP	D	NA	1	"Sí"
SEG_DISP	D	NA	2	"No"
ECIVIL	D	NA	1	"Soltero"
ECIVIL	D	NA	2	"Casado"
ECIVIL	D	NA	3	"Viudo"
ECIVIL	D	NA	4	"Separado"
ECIVIL	D	NA	5	"Divorciado"
ESCOLAR	D	NA	1	"Sí"
ESCOLAR	D	NA	2	"No"
ESREAL	D	NA	1	"No sabe leer o escribir"
ESREAL	D	NA	2	"Sabe leer y escribir pero fue menos de 5 años a la escuela"
ESREAL	D	NA	3	"Fue a la escuela 5 o más años pero no llegó al último curso de ESO, EGB o Bachiller Elemental"
ESREAL	D	NA	4	"Llegó al último curso de ESO, EGB o Bachiller Elemental o tiene el Certificado de Escolaridad o de Estudios Primarios"
ESREAL	D	NA	5	"Bachiller (LOE, LOGSE), BUP, Bachiller Superior, COU, PREU"
ESREAL	D	NA	6	"FP grado medio, FP I, Oficialía industrial o equivalente, Grado Medio de Música y Danza, Certificados de Escuelas Oficiales de Idiomas"
ESREAL	D	NA	7	"FP grado superior, FP II, Maestría industrial o equivalente"
ESREAL	D	NA	8	"Diplomatura universitaria, Arquitectura Técnica, Ingeniería Técnica o equivalente"
ESREAL	D	NA	9	"Grado Universitario o equivalente"
ESREAL	D	NA	10	"Licenciatura, Arquitectura, Ingeniería o equivalente"
ESREAL	D	NA	11	"Máster oficial universitario (a partir de 2006), Especialidades Médicas o análogos"
ESREAL	D	NA	12	"Doctorado"
TESTUD	D	NA	1	"Educación (Magisterio, Educación Infantil, Pedagogía, ...)"
TESTUD	D	NA	2	"Artes y Humanidades (Historia, Lenguas, Imagen y Sonido,...)"
TESTUD	D	NA	3	"Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, …)"
TESTUD	D	NA	4	"Ciencias (Biología, Química, Física, Matemáticas, ...) e Informática (incluída Ingeniería Informática)"
TESTUD	D	NA	5	"Arquitectura, Construcción, Formación Técnica e Industrias (Mecánica, Metal, Electrónica, Diseño, Confección, Alimentación, etc., incluídas Ingenierías de estos campos)"
TESTUD	D	NA	6	"Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)"
TESTUD	D	NA	7	"Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)"
TESTUD	D	NA	8	"Otros servicios (Turismo, Hostelería, Peluquería, Enseñanza Naútica, Militar, …)"
TAREA1	D	NA	1	"Sí"
TAREA1	D	NA	2	"No"
TAREA2	D	NA	1	"Sí"
TAREA2	D	NA	2	"No"
TAREA3	D	NA	1	"Sí"
TAREA3	D	NA	2	"No"
TAREA4	D	NA	1	"Sí"
TAREA4	D	NA	2	"No"
HIJOS	D	NA	1	"Sí"
HIJOS	D	NA	2	"No"
NHIJOS	N	NA	NA	""
RELA	D	NA	1	"Ocupado"
RELA	D	NA	2	"Parado que ha trabajado antes"
RELA	D	NA	3	"Parado buscando su primer empleo"
RELA	D	NA	4	"Persona con invalidez laboral permanente"
RELA	D	NA	5	"Jubilado, prejubilado, pensionista o rentista"
RELA	D	NA	6	"Otra situación"
JORNADA	D	NA	1	"Tiempo completo"
JORNADA	D	NA	2	"Tiempo parcial"
CNO	N	NA	NA	""
CNAE	N	NA	NA	""
SITU	D	NA	1	"Empresario, profesional o trabajador por cuenta propia que emplea personal"
SITU	D	NA	2	"Empresario, profesional o trabajador por cuenta propia que no emplea personal"
SITU	D	NA	3	"Trabajador por cuenta ajena fijo o indefinido"
SITU	D	NA	4	"Trabajador por cuenta ajena eventual o temporal"
SITU	D	NA	5	"Otra situación: ayuda familiar"
SITU	D	NA	6	"Otra situación: miembro de cooperativas"
ESCUR1	D	NA	1	"ESO, Educación secundaria para adultos"
ESCUR1	D	NA	2	"Programas de Cualificación Profesional Inicial"
ESCUR1	D	NA	3	"Bachillerato"
ESCUR1	D	NA	4	"Grado Medio de FP, de Artes Plásticas y Diseño y de EE. Deportivas o equivalente"
ESCUR1	D	NA	5	"Enseñanzas de Escuelas oficiales de idiomas"
ESCUR1	D	NA	6	"Enseñanzas Profesionales de Música y Danza"
ESCUR1	D	NA	7	"Grado Superior de FP, de Artes Plásticas y Diseño y de EE. Deportivas o equivalente"
ESCUR1	D	NA	8	"Diplomatura universitaria, Arquitectura Técnica, Ingeniería Técnica o equivalente"
ESCUR1	D	NA	9	"Estudios de Grado Universitario y de Enseñanzas Artísticas y equivalentes"
ESCUR1	D	NA	10	"Licenciatura, Arquitectura, Ingeniería o equivalente"
ESCUR1	D	NA	11	"Máster oficial universitario, Especialidades Médicas o análogos"
ESCUR1	D	NA	12	"Doctorado"
ESCUR1	D	NA	13	"Otros cursos de educación reglada (Enseñanzas iniciales para adultos, ...)"
ESCUR1	D	NA	14	"Cursos de formación de los Servicios Públicos de Empleo"
ESCUR1	D	NA	15	"Otros cursos de formación no reglados"
ESCUR2	D	NA	1	"ESO, Educación secundaria para adultos"
ESCUR2	D	NA	2	"Programas de Cualificación Profesional Inicial"
ESCUR2	D	NA	3	"Bachillerato"
ESCUR2	D	NA	4	"Grado Medio de FP, de Artes Plásticas y Diseño y de EE. Deportivas o equivalente"
ESCUR2	D	NA	5	"Enseñanzas de Escuelas oficiales de idiomas"
ESCUR2	D	NA	6	"Enseñanzas Profesionales de Música y Danza"
ESCUR2	D	NA	7	"Grado Superior de FP, de Artes Plásticas y Diseño y de EE. Deportivas o equivalente"
ESCUR2	D	NA	8	"Diplomatura universitaria, Arquitectura Técnica, Ingeniería Técnica o equivalente"
ESCUR2	D	NA	9	"Estudios de Grado Universitario y de Enseñanzas Artísticas y equivalentes"
ESCUR2	D	NA	10	"Licenciatura, Arquitectura, Ingeniería o equivalente"
ESCUR2	D	NA	11	"Máster oficial universitario, Especialidades Médicas o análogos"
ESCUR2	D	NA	12	"Doctorado"
ESCUR2	D	NA	13	"Otros cursos de educación reglada (Enseñanzas iniciales para adultos, ...)"
ESCUR2	D	NA	14	"Cursos de formación de los Servicios Públicos de Empleo"
ESCUR2	D	NA	15	"Otros cursos de formación no reglados"
ESCUR3	D	NA	1	"ESO, Educación secundaria para adultos"
ESCUR3	D	NA	2	"Programas de Cualificación Profesional Inicial"
ESCUR3	D	NA	3	"Bachillerato"
ESCUR3	D	NA	4	"Grado Medio de FP, de Artes Plásticas y Diseño y de EE. Deportivas o equivalente"
ESCUR3	D	NA	5	"Enseñanzas de Escuelas oficiales de idiomas"
ESCUR3	D	NA	6	"Enseñanzas Profesionales de Música y Danza"
ESCUR3	D	NA	7	"Grado Superior de FP, de Artes Plásticas y Diseño y de EE. Deportivas o equivalente"
ESCUR3	D	NA	8	"Diplomatura universitaria, Arquitectura Técnica, Ingeniería Técnica o equivalente"
ESCUR3	D	NA	9	"Estudios de Grado Universitario y de Enseñanzas Artísticas y equivalentes"
ESCUR3	D	NA	10	"Licenciatura, Arquitectura, Ingeniería o equivalente"
ESCUR3	D	NA	11	"Máster oficial universitario, Especialidades Médicas o análogos"
ESCUR3	D	NA	12	"Doctorado"
ESCUR3	D	NA	13	"Otros cursos de educación reglada (Enseñanzas iniciales para adultos, ...)"
ESCUR3	D	NA	14	"Cursos de formación de los Servicios Públicos de Empleo"
ESCUR3	D	NA	15	"Otros cursos de formación no reglados"
LTRABA	D	NA	1	"En el propio domicilio"
LTRABA	D	NA	2	"En varios municipios"
LTRABA	D	NA	3	"En este municipio"
LTRABA	D	NA	4	"En otro municipio"
LTRABA	D	NA	5	"En otro país"
PAISTRABA	D	NA	102	"Austria"
PAISTRABA	D	NA	103	"Bélgica"
PAISTRABA	D	NA	104	"Bulgaria"
PAISTRABA	D	NA	106	"Chipre"
PAISTRABA	D	NA	107	"Dinamarca"
PAISTRABA	D	NA	108	"España"
PAISTRABA	D	NA	109	"Finlandia"
PAISTRABA	D	NA	110	"Francia"
PAISTRABA	D	NA	111	"Grecia"
PAISTRABA	D	NA	112	"Hungría"
PAISTRABA	D	NA	113	"Irlanda"
PAISTRABA	D	NA	115	"Italia"
PAISTRABA	D	NA	117	"Luxemburgo"
PAISTRABA	D	NA	118	"Malta"
PAISTRABA	D	NA	121	"Países Bajos"
PAISTRABA	D	NA	122	"Polonia"
PAISTRABA	D	NA	123	"Portugal"
PAISTRABA	D	NA	125	"Reino Unido"
PAISTRABA	D	NA	126	"Alemania"
PAISTRABA	D	NA	128	"Rumanía"
PAISTRABA	D	NA	131	"Suecia"
PAISTRABA	D	NA	136	"Letonia"
PAISTRABA	D	NA	141	"Estonia"
PAISTRABA	D	NA	142	"Lituania"
PAISTRABA	D	NA	143	"República Checa"
PAISTRABA	D	NA	144	"República Eslovaca"
PAISTRABA	D	NA	146	"Croacia"
PAISTRABA	D	NA	147	"Eslovenia"
PAISTRABA	D	NA	101	"Albania"
PAISTRABA	D	NA	114	"Islandia"
PAISTRABA	D	NA	116	"Liechtenstein"
PAISTRABA	D	NA	119	"Mónaco"
PAISTRABA	D	NA	120	"Noruega"
PAISTRABA	D	NA	124	"Andorra"
PAISTRABA	D	NA	129	"San Marino"
PAISTRABA	D	NA	130	"Santa Sede"
PAISTRABA	D	NA	132	"Suiza"
PAISTRABA	D	NA	135	"Ucrania"
PAISTRABA	D	NA	137	"Moldavia"
PAISTRABA	D	NA	138	"Belarús"
PAISTRABA	D	NA	139	"Georgia"
PAISTRABA	D	NA	145	"Bosnia y Herzegovina"
PAISTRABA	D	NA	148	"Armenia"
PAISTRABA	D	NA	154	"Rusia"
PAISTRABA	D	NA	156	"Macedonia"
PAISTRABA	D	NA	157	"Serbia"
PAISTRABA	D	NA	158	"Montenegro"
PAISTRABA	D	NA	199	"Otros países de Europa"
PAISTRABA	D	NA	201	"Burkina Faso"
PAISTRABA	D	NA	202	"Angola"
PAISTRABA	D	NA	203	"Argelia"
PAISTRABA	D	NA	204	"Benin"
PAISTRABA	D	NA	205	"Botswana"
PAISTRABA	D	NA	206	"Burundi"
PAISTRABA	D	NA	207	"Cabo Verde"
PAISTRABA	D	NA	208	"Camerún"
PAISTRABA	D	NA	209	"Comores"
PAISTRABA	D	NA	210	"Congo"
PAISTRABA	D	NA	211	"Costa de Marfil"
PAISTRABA	D	NA	212	"Djibouti"
PAISTRABA	D	NA	213	"Egipto"
PAISTRABA	D	NA	214	"Etiopía"
PAISTRABA	D	NA	215	"Gabón"
PAISTRABA	D	NA	216	"Gambia"
PAISTRABA	D	NA	217	"Ghana"
PAISTRABA	D	NA	218	"Guinea"
PAISTRABA	D	NA	219	"Guinea-Bissau"
PAISTRABA	D	NA	220	"Guinea Ecuatorial"
PAISTRABA	D	NA	221	"Kenia"
PAISTRABA	D	NA	222	"Lesotho"
PAISTRABA	D	NA	223	"Liberia"
PAISTRABA	D	NA	224	"Libia"
PAISTRABA	D	NA	225	"Madagascar"
PAISTRABA	D	NA	226	"Malawi"
PAISTRABA	D	NA	227	"Mali"
PAISTRABA	D	NA	228	"Marruecos"
PAISTRABA	D	NA	229	"Mauricio"
PAISTRABA	D	NA	230	"Mauritania"
PAISTRABA	D	NA	231	"Mozambique"
PAISTRABA	D	NA	232	"Namibia"
PAISTRABA	D	NA	233	"Níger"
PAISTRABA	D	NA	234	"Nigeria"
PAISTRABA	D	NA	235	"República Centroafricana"
PAISTRABA	D	NA	236	"Sudáfrica"
PAISTRABA	D	NA	237	"Ruanda"
PAISTRABA	D	NA	238	"Santo Tomé y Príncipe"
PAISTRABA	D	NA	239	"Senegal"
PAISTRABA	D	NA	240	"Seychelles"
PAISTRABA	D	NA	241	"Sierra Leona"
PAISTRABA	D	NA	242	"Somalia"
PAISTRABA	D	NA	243	"Sudán"
PAISTRABA	D	NA	244	"Swazilandia"
PAISTRABA	D	NA	245	"Tanzania"
PAISTRABA	D	NA	246	"Chad"
PAISTRABA	D	NA	247	"Togo"
PAISTRABA	D	NA	248	"Túnez"
PAISTRABA	D	NA	249	"Uganda"
PAISTRABA	D	NA	250	"República Democrática del Congo"
PAISTRABA	D	NA	251	"Zambia"
PAISTRABA	D	NA	252	"Zimbabwe"
PAISTRABA	D	NA	253	"Eritrea"
PAISTRABA	D	NA	254	"Sudán del Sur"
PAISTRABA	D	NA	299	"Otros países de África"
PAISTRABA	D	NA	301	"Canadá"
PAISTRABA	D	NA	302	"Estados Unidos de América"
PAISTRABA	D	NA	303	"México"
PAISTRABA	D	NA	310	"Antigua y Barbuda"
PAISTRABA	D	NA	311	"Bahamas"
PAISTRABA	D	NA	312	"Barbados"
PAISTRABA	D	NA	313	"Belice"
PAISTRABA	D	NA	314	"Costa Rica"
PAISTRABA	D	NA	315	"Cuba"
PAISTRABA	D	NA	316	"Dominica"
PAISTRABA	D	NA	317	"El Salvador"
PAISTRABA	D	NA	318	"Granada"
PAISTRABA	D	NA	319	"Guatemala"
PAISTRABA	D	NA	320	"Haití"
PAISTRABA	D	NA	321	"Honduras"
PAISTRABA	D	NA	322	"Jamaica"
PAISTRABA	D	NA	323	"Nicaragua"
PAISTRABA	D	NA	324	"Panamá"
PAISTRABA	D	NA	325	"San Vicente y las Granadinas"
PAISTRABA	D	NA	326	"República Dominicana"
PAISTRABA	D	NA	327	"Trinidad y Tobago"
PAISTRABA	D	NA	328	"Santa Lucía"
PAISTRABA	D	NA	329	"San Cristóbal y Nieves"
PAISTRABA	D	NA	340	"Argentina"
PAISTRABA	D	NA	341	"Bolivia"
PAISTRABA	D	NA	342	"Brasil"
PAISTRABA	D	NA	343	"Colombia"
PAISTRABA	D	NA	344	"Chile"
PAISTRABA	D	NA	345	"Ecuador"
PAISTRABA	D	NA	346	"Guyana"
PAISTRABA	D	NA	347	"Paraguay"
PAISTRABA	D	NA	348	"Perú"
PAISTRABA	D	NA	349	"Surinam"
PAISTRABA	D	NA	350	"Uruguay"
PAISTRABA	D	NA	351	"Venezuela"
PAISTRABA	D	NA	399	"Otros países de América"
PAISTRABA	D	NA	401	"Afganistán"
PAISTRABA	D	NA	402	"Arabia Saudí"
PAISTRABA	D	NA	403	"Bahréin"
PAISTRABA	D	NA	404	"Bangladesh"
PAISTRABA	D	NA	405	"Myanmar"
PAISTRABA	D	NA	407	"China"
PAISTRABA	D	NA	408	"Emiratos Árabes Unidos"
PAISTRABA	D	NA	409	"Filipinas"
PAISTRABA	D	NA	410	"India"
PAISTRABA	D	NA	411	"Indonesia"
PAISTRABA	D	NA	412	"Iraq"
PAISTRABA	D	NA	413	"Irán"
PAISTRABA	D	NA	414	"Israel"
PAISTRABA	D	NA	415	"Japón"
PAISTRABA	D	NA	416	"Jordania"
PAISTRABA	D	NA	417	"Camboya"
PAISTRABA	D	NA	418	"Kuwait"
PAISTRABA	D	NA	419	"Laos"
PAISTRABA	D	NA	420	"Líbano"
PAISTRABA	D	NA	421	"Malasia"
PAISTRABA	D	NA	422	"Maldivas"
PAISTRABA	D	NA	423	"Mongolia"
PAISTRABA	D	NA	424	"Nepal"
PAISTRABA	D	NA	425	"Omán"
PAISTRABA	D	NA	426	"Pakistán"
PAISTRABA	D	NA	427	"Qatar"
PAISTRABA	D	NA	430	"Corea"
PAISTRABA	D	NA	431	"Corea del Norte"
PAISTRABA	D	NA	432	"Singapur"
PAISTRABA	D	NA	433	"Siria"
