"var"	"tipo"	"nulo"	"llave"	"valor"
"CMUNN"	"D"	"NA"	"06095"	"Olivenza"
"CMUNN"	"D"	"NA"	"06149"	"Villafranca de los Barros"
"CMUNN"	"D"	"NA"	"06153"	"Villanueva de la Serena"
"CMUNN"	"D"	"NA"	"06158"	"Zafra"
"CMUNN"	"D"	"NA"	"07003"	"Alcúdia"
"CMUNN"	"D"	"NA"	"07005"	"Andratx"
"CMUNN"	"D"	"NA"	"07011"	"Calvià"
"CMUNN"	"D"	"NA"	"07013"	"Campos"
"CMUNN"	"D"	"NA"	"07014"	"Capdepera"
"CMUNN"	"D"	"NA"	"07015"	"Ciutadella de Menorca"
"CMUNN"	"D"	"NA"	"07022"	"Felanitx"
"CMUNN"	"D"	"NA"	"07024"	"Formentera"
"CMUNN"	"D"	"NA"	"07026"	"Eivissa"
"CMUNN"	"D"	"NA"	"07027"	"Inca"
"CMUNN"	"D"	"NA"	"07031"	"Llucmajor"
"CMUNN"	"D"	"NA"	"07032"	"Maó-Mahón"
"CMUNN"	"D"	"NA"	"07033"	"Manacor"
"CMUNN"	"D"	"NA"	"07036"	"Marratxí"
"CMUNN"	"D"	"NA"	"07040"	"Palma de Mallorca"
"CMUNN"	"D"	"NA"	"07042"	"Pollença"
"CMUNN"	"D"	"NA"	"07044"	"Pobla, Sa"
"CMUNN"	"D"	"NA"	"07046"	"Sant Antoni de Portmany"
"CMUNN"	"D"	"NA"	"07048"	"Sant Josep de sa Talaia"
"CMUNN"	"D"	"NA"	"07054"	"Santa Eulària des Riu"
"CMUNN"	"D"	"NA"	"07055"	"Santa Margalida"
"CMUNN"	"D"	"NA"	"07057"	"Santanyí"
"CMUNN"	"D"	"NA"	"07061"	"Sóller"
"CMUNN"	"D"	"NA"	"07062"	"Son Servera"
"CMUNN"	"D"	"NA"	"08001"	"Abrera"
"CMUNN"	"D"	"NA"	"08006"	"Arenys de Mar"
"CMUNN"	"D"	"NA"	"08009"	"Argentona"
"CMUNN"	"D"	"NA"	"08015"	"Badalona"
"CMUNN"	"D"	"NA"	"08019"	"Barcelona"
"CMUNN"	"D"	"NA"	"08022"	"Berga"
"CMUNN"	"D"	"NA"	"08033"	"Caldes de Montbui"
"CMUNN"	"D"	"NA"	"08035"	"Calella"
"CMUNN"	"D"	"NA"	"08040"	"Canet de Mar"
"CMUNN"	"D"	"NA"	"08041"	"Canovelles"
"CMUNN"	"D"	"NA"	"08046"	"Cardedeu"
"CMUNN"	"D"	"NA"	"08051"	"Castellar del Vallès"
"CMUNN"	"D"	"NA"	"08054"	"Castellbisbal"
"CMUNN"	"D"	"NA"	"08056"	"Castelldefels"
"CMUNN"	"D"	"NA"	"08072"	"Corbera de Llobregat"
"CMUNN"	"D"	"NA"	"08073"	"Cornellà de Llobregat"
"CMUNN"	"D"	"NA"	"08074"	"Cubelles"
"CMUNN"	"D"	"NA"	"08076"	"Esparreguera"
"CMUNN"	"D"	"NA"	"08077"	"Esplugues de Llobregat"
"CMUNN"	"D"	"NA"	"08086"	"Franqueses del Vallès, Les"
"CMUNN"	"D"	"NA"	"08088"	"Garriga, La"
"CMUNN"	"D"	"NA"	"08089"	"Gavà"
"CMUNN"	"D"	"NA"	"08096"	"Granollers"
"CMUNN"	"D"	"NA"	"08101"	"Hospitalet de Llobregat, L'"
"CMUNN"	"D"	"NA"	"08102"	"Igualada"
"CMUNN"	"D"	"NA"	"08105"	"Llagosta, La"
"CMUNN"	"D"	"NA"	"08107"	"Lliçà d'Amunt"
"CMUNN"	"D"	"NA"	"08110"	"Malgrat de Mar"
"CMUNN"	"D"	"NA"	"08112"	"Manlleu"
"CMUNN"	"D"	"NA"	"08113"	"Manresa"
"CMUNN"	"D"	"NA"	"08114"	"Martorell"
"CMUNN"	"D"	"NA"	"08118"	"Masnou, El"
"CMUNN"	"D"	"NA"	"08121"	"Mataró"
"CMUNN"	"D"	"NA"	"08123"	"Molins de Rei"
"CMUNN"	"D"	"NA"	"08124"	"Mollet del Vallès"
"CMUNN"	"D"	"NA"	"08125"	"Montcada i Reixac"
"CMUNN"	"D"	"NA"	"08126"	"Montgat"
"CMUNN"	"D"	"NA"	"08136"	"Montornès del Vallès"
"CMUNN"	"D"	"NA"	"08147"	"Olesa de Montserrat"
"CMUNN"	"D"	"NA"	"08156"	"Palau-solità i Plegamans"
"CMUNN"	"D"	"NA"	"08157"	"Pallejà"
"CMUNN"	"D"	"NA"	"08159"	"Parets del Vallès"
"CMUNN"	"D"	"NA"	"08161"	"Piera"
"CMUNN"	"D"	"NA"	"08163"	"Pineda de Mar"
"CMUNN"	"D"	"NA"	"08169"	"Prat de Llobregat, El"
"CMUNN"	"D"	"NA"	"08172"	"Premià de Mar"
"CMUNN"	"D"	"NA"	"08180"	"Ripollet"
"CMUNN"	"D"	"NA"	"08181"	"Roca del Vallès, La"
"CMUNN"	"D"	"NA"	"08184"	"Rubí"
"CMUNN"	"D"	"NA"	"08187"	"Sabadell"
"CMUNN"	"D"	"NA"	"08194"	"Sant Adrià de Besòs"
"CMUNN"	"D"	"NA"	"08196"	"Sant Andreu de la Barca"
"CMUNN"	"D"	"NA"	"08197"	"Sant Andreu de Llavaneres"
"CMUNN"	"D"	"NA"	"08200"	"Sant Boi de Llobregat"
"CMUNN"	"D"	"NA"	"08202"	"Sant Celoni"
"CMUNN"	"D"	"NA"	"08205"	"Sant Cugat del Vallès"
"CMUNN"	"D"	"NA"	"08211"	"Sant Feliu de Llobregat"
"CMUNN"	"D"	"NA"	"08217"	"Sant Joan Despí"
"CMUNN"	"D"	"NA"	"08218"	"Sant Joan de Vilatorrada"
"CMUNN"	"D"	"NA"	"08219"	"Vilassar de Mar"
"CMUNN"	"D"	"NA"	"08221"	"Sant Just Desvern"
"CMUNN"	"D"	"NA"	"08230"	"Premià de Dalt"
"CMUNN"	"D"	"NA"	"08231"	"Sant Pere de Ribes"
"CMUNN"	"D"	"NA"	"08238"	"Sant Quirze del Vallès"
"CMUNN"	"D"	"NA"	"08240"	"Sant Sadurní d'Anoia"
"CMUNN"	"D"	"NA"	"08245"	"Santa Coloma de Gramenet"
"CMUNN"	"D"	"NA"	"08252"	"Barberà del Vallès"
"CMUNN"	"D"	"NA"	"08260"	"Santa Perpètua de Mogoda"
"CMUNN"	"D"	"NA"	"08263"	"Sant Vicenç dels Horts"
"CMUNN"	"D"	"NA"	"08266"	"Cerdanyola del Vallès"
"CMUNN"	"D"	"NA"	"08270"	"Sitges"
"CMUNN"	"D"	"NA"	"08279"	"Terrassa"
"CMUNN"	"D"	"NA"	"08284"	"Tordera"
"CMUNN"	"D"	"NA"	"08285"	"Torelló"
"CMUNN"	"D"	"NA"	"08295"	"Vallirana"
"CMUNN"	"D"	"NA"	"08298"	"Vic"
"CMUNN"	"D"	"NA"	"08301"	"Viladecans"
"CMUNN"	"D"	"NA"	"08302"	"Vilanova del Camí"
"CMUNN"	"D"	"NA"	"08305"	"Vilafranca del Penedès"
"CMUNN"	"D"	"NA"	"08307"	"Vilanova i la Geltrú"
"CMUNN"	"D"	"NA"	"08904"	"Badia del Vallès"
"CMUNN"	"D"	"NA"	"09018"	"Aranda de Duero"
"CMUNN"	"D"	"NA"	"09059"	"Burgos"
"CMUNN"	"D"	"NA"	"09219"	"Miranda de Ebro"
"CMUNN"	"D"	"NA"	"10037"	"Cáceres"
"CMUNN"	"D"	"NA"	"10067"	"Coria"
"CMUNN"	"D"	"NA"	"10131"	"Navalmoral de la Mata"
"CMUNN"	"D"	"NA"	"10148"	"Plasencia"
"CMUNN"	"D"	"NA"	"11004"	"Algeciras"
"CMUNN"	"D"	"NA"	"11006"	"Arcos de la Frontera"
"CMUNN"	"D"	"NA"	"11007"	"Barbate"
"CMUNN"	"D"	"NA"	"11008"	"Barrios, Los"
"CMUNN"	"D"	"NA"	"11012"	"Cádiz"
"CMUNN"	"D"	"NA"	"11014"	"Conil de la Frontera"
"CMUNN"	"D"	"NA"	"11015"	"Chiclana de la Frontera"
"CMUNN"	"D"	"NA"	"11016"	"Chipiona"
"CMUNN"	"D"	"NA"	"11020"	"Jerez de la Frontera"
"CMUNN"	"D"	"NA"	"11022"	"Línea de la Concepción, La"
"CMUNN"	"D"	"NA"	"11023"	"Medina-Sidonia"
"CMUNN"	"D"	"NA"	"11027"	"Puerto de Santa María, El"
"CMUNN"	"D"	"NA"	"11028"	"Puerto Real"
"CMUNN"	"D"	"NA"	"11030"	"Rota"
"CMUNN"	"D"	"NA"	"11031"	"San Fernando"
"CMUNN"	"D"	"NA"	"11032"	"Sanlúcar de Barrameda"
"CMUNN"	"D"	"NA"	"11033"	"San Roque"
"CMUNN"	"D"	"NA"	"11035"	"Tarifa"
"CMUNN"	"D"	"NA"	"11038"	"Ubrique"
"CMUNN"	"D"	"NA"	"11039"	"Vejer de la Frontera"
"CMUNN"	"D"	"NA"	"11041"	"Villamartín"
"CMUNN"	"D"	"NA"	"12005"	"Alcora, l'"
"CMUNN"	"D"	"NA"	"12009"	"Almazora/Almassora"
"CMUNN"	"D"	"NA"	"12027"	"Benicarló"
"CMUNN"	"D"	"NA"	"12028"	"Benicasim/Benicàssim"
"CMUNN"	"D"	"NA"	"12032"	"Borriana/Burriana"
"CMUNN"	"D"	"NA"	"12040"	"Castellón de la Plana/Castelló de la Plana"
"CMUNN"	"D"	"NA"	"12082"	"Nules"
"CMUNN"	"D"	"NA"	"12084"	"Onda"
"CMUNN"	"D"	"NA"	"12126"	"Vall d'Uixó, la"
"CMUNN"	"D"	"NA"	"12135"	"Vila-real"
"CMUNN"	"D"	"NA"	"12138"	"Vinaròs"
"CMUNN"	"D"	"NA"	"13005"	"Alcázar de San Juan"
"CMUNN"	"D"	"NA"	"13023"	"Bolaños de Calatrava"
"CMUNN"	"D"	"NA"	"13028"	"Campo de Criptana"
"CMUNN"	"D"	"NA"	"13034"	"Ciudad Real"
"CMUNN"	"D"	"NA"	"13039"	"Daimiel"
"CMUNN"	"D"	"NA"	"13053"	"Manzanares"
"CMUNN"	"D"	"NA"	"13056"	"Miguelturra"
"CMUNN"	"D"	"NA"	"13071"	"Puertollano"
"CMUNN"	"D"	"NA"	"13078"	"Socuéllamos"
"CMUNN"	"D"	"NA"	"13079"	"Solana, La"
"CMUNN"	"D"	"NA"	"13082"	"Tomelloso"
"CMUNN"	"D"	"NA"	"13087"	"Valdepeñas"
"CMUNN"	"D"	"NA"	"13096"	"Villarrubia de los Ojos"
"CMUNN"	"D"	"NA"	"14002"	"Aguilar de la Frontera"
"CMUNN"	"D"	"NA"	"14007"	"Baena"
"CMUNN"	"D"	"NA"	"14013"	"Cabra"
"CMUNN"	"D"	"NA"	"14017"	"Carlota, La"
"CMUNN"	"D"	"NA"	"14021"	"Córdoba"
"CMUNN"	"D"	"NA"	"14030"	"Fuente Palmera"
"CMUNN"	"D"	"NA"	"14038"	"Lucena"
"CMUNN"	"D"	"NA"	"14042"	"Montilla"
"CMUNN"	"D"	"NA"	"14049"	"Palma del Río"
"CMUNN"	"D"	"NA"	"14052"	"Peñarroya-Pueblonuevo"
"CMUNN"	"D"	"NA"	"14054"	"Pozoblanco"
"CMUNN"	"D"	"NA"	"14055"	"Priego de Córdoba"
"CMUNN"	"D"	"NA"	"14056"	"Puente Genil"
"CMUNN"	"D"	"NA"	"14058"	"Rute"
"CMUNN"	"D"	"NA"	"15002"	"Ames"
"CMUNN"	"D"	"NA"	"15005"	"Arteixo"
"CMUNN"	"D"	"NA"	"15009"	"Betanzos"
"CMUNN"	"D"	"NA"	"15011"	"Boiro"
"CMUNN"	"D"	"NA"	"15017"	"Cambre"
"CMUNN"	"D"	"NA"	"15019"	"Carballo"
"CMUNN"	"D"	"NA"	"15030"	"Coruña, A"
"CMUNN"	"D"	"NA"	"15031"	"Culleredo"
"CMUNN"	"D"	"NA"	"15035"	"Fene"
"CMUNN"	"D"	"NA"	"15036"	"Ferrol"
"CMUNN"	"D"	"NA"	"15041"	"Laracha, A"
"CMUNN"	"D"	"NA"	"15054"	"Narón"
"CMUNN"	"D"	"NA"	"15057"	"Noia"
"CMUNN"	"D"	"NA"	"15058"	"Oleiros"
"CMUNN"	"D"	"NA"	"15059"	"Ordes"
"CMUNN"	"D"	"NA"	"15070"	"Pontes de García Rodríguez, As"
"CMUNN"	"D"	"NA"	"15072"	"Rianxo"
"CMUNN"	"D"	"NA"	"15073"	"Ribeira"
"CMUNN"	"D"	"NA"	"15075"	"Sada"
"CMUNN"	"D"	"NA"	"15078"	"Santiago de Compostela"
"CMUNN"	"D"	"NA"	"15082"	"Teo"
"CMUNN"	"D"	"NA"	"16078"	"Cuenca"
"CMUNN"	"D"	"NA"	"16203"	"Tarancón"
"CMUNN"	"D"	"NA"	"17015"	"Banyoles"
"CMUNN"	"D"	"NA"	"17022"	"Bisbal d'Empordà, La"
"CMUNN"	"D"	"NA"	"17023"	"Blanes"
"CMUNN"	"D"	"NA"	"17034"	"Calonge"
"CMUNN"	"D"	"NA"	"17044"	"Cassà de la Selva"
"CMUNN"	"D"	"NA"	"17047"	"Castelló d'Empúries"
"CMUNN"	"D"	"NA"	"17048"	"Castell-Platja d'Aro"
"CMUNN"	"D"	"NA"	"17062"	"Escala, L'"
"CMUNN"	"D"	"NA"	"17066"	"Figueres"
"CMUNN"	"D"	"NA"	"17079"	"Girona"
"CMUNN"	"D"	"NA"	"17095"	"Lloret de Mar"
"CMUNN"	"D"	"NA"	"17114"	"Olot"
"CMUNN"	"D"	"NA"	"17117"	"Palafrugell"
"CMUNN"	"D"	"NA"	"17118"	"Palamós"
"CMUNN"	"D"	"NA"	"17147"	"Ripoll"
"CMUNN"	"D"	"NA"	"17152"	"Roses"
"CMUNN"	"D"	"NA"	"17155"	"Salt"
"CMUNN"	"D"	"NA"	"17160"	"Sant Feliu de Guíxols"
"CMUNN"	"D"	"NA"	"17180"	"Santa Coloma de Farners"
"CMUNN"	"D"	"NA"	"17199"	"Torroella de Montgrí"
"CMUNN"	"D"	"NA"	"18003"	"Albolote"
"CMUNN"	"D"	"NA"	"18017"	"Almuñécar"
"CMUNN"	"D"	"NA"	"18021"	"Armilla"
"CMUNN"	"D"	"NA"	"18022"	"Atarfe"
"CMUNN"	"D"	"NA"	"18023"	"Baza"
"CMUNN"	"D"	"NA"	"18062"	"Churriana de la Vega"
"CMUNN"	"D"	"NA"	"18087"	"Granada"
"CMUNN"	"D"	"NA"	"18089"	"Guadix"
"CMUNN"	"D"	"NA"	"18100"	"Huétor Tájar"
"CMUNN"	"D"	"NA"	"18101"	"Huétor Vega"
"CMUNN"	"D"	"NA"	"18102"	"Illora"
"CMUNN"	"D"	"NA"	"18122"	"Loja"
"CMUNN"	"D"	"NA"	"18127"	"Maracena"
"CMUNN"	"D"	"NA"	"18140"	"Motril"
"CMUNN"	"D"	"NA"	"18145"	"Ogíjares"
"CMUNN"	"D"	"NA"	"18153"	"Peligros"
"CMUNN"	"D"	"NA"	"18158"	"Pinos Puente"
"CMUNN"	"D"	"NA"	"18173"	"Salobreña"
"CMUNN"	"D"	"NA"	"18175"	"Santa Fe"
"CMUNN"	"D"	"NA"	"18193"	"Zubia, La"
"CMUNN"	"D"	"NA"	"18905"	"Gabias, Las"
"CMUNN"	"D"	"NA"	"18911"	"Vegas del Genil"
"CMUNN"	"D"	"NA"	"19024"	"Alovera"
"CMUNN"	"D"	"NA"	"19046"	"Azuqueca de Henares"
"CMUNN"	"D"	"NA"	"19071"	"Casar, El"
"CMUNN"	"D"	"NA"	"19130"	"Guadalajara"
"CMUNN"	"D"	"NA"	"20009"	"Andoain"
"CMUNN"	"D"	"NA"	"20017"	"Azkoitia"
"CMUNN"	"D"	"NA"	"20018"	"Azpeitia"
"CMUNN"	"D"	"NA"	"20019"	"Beasain"
"CMUNN"	"D"	"NA"	"20030"	"Eibar"
"CMUNN"	"D"	"NA"	"20032"	"Elgoibar"
"CMUNN"	"D"	"NA"	"20036"	"Hondarribia"
"CMUNN"	"D"	"NA"	"20040"	"Hernani"
"CMUNN"	"D"	"NA"	"20045"	"Irun"
"CMUNN"	"D"	"NA"	"20055"	"Arrasate/Mondragón"
"CMUNN"	"D"	"NA"	"20059"	"Oñati"
"CMUNN"	"D"	"NA"	"20063"	"Oiartzun"
"CMUNN"	"D"	"NA"	"20064"	"Pasaia"
"CMUNN"	"D"	"NA"	"20067"	"Errenteria"
"CMUNN"	"D"	"NA"	"20069"	"Donostia/San Sebastián"
"CMUNN"	"D"	"NA"	"20071"	"Tolosa"
"CMUNN"	"D"	"NA"	"20074"	"Bergara"
"CMUNN"	"D"	"NA"	"20079"	"Zarautz"
"CMUNN"	"D"	"NA"	"20902"	"Lasarte-Oria"
"CMUNN"	"D"	"NA"	"21002"	"Aljaraque"
"CMUNN"	"D"	"NA"	"21005"	"Almonte"
"CMUNN"	"D"	"NA"	"21010"	"Ayamonte"
"CMUNN"	"D"	"NA"	"21013"	"Bollullos Par del Condado"
"CMUNN"	"D"	"NA"	"21021"	"Cartaya"
"CMUNN"	"D"	"NA"	"21035"	"Gibraleón"
"CMUNN"	"D"	"NA"	"21041"	"Huelva"
"CMUNN"	"D"	"NA"	"21042"	"Isla Cristina"
"CMUNN"	"D"	"NA"	"21044"	"Lepe"
"CMUNN"	"D"	"NA"	"21050"	"Moguer"
"CMUNN"	"D"	"NA"	"21054"	"Palma del Condado, La"
"CMUNN"	"D"	"NA"	"21055"	"Palos de la Frontera"
"CMUNN"	"D"	"NA"	"21060"	"Punta Umbría"
"CMUNN"	"D"	"NA"	"21072"	"Valverde del Camino"
"CMUNN"	"D"	"NA"	"22048"	"Barbastro"
"CMUNN"	"D"	"NA"	"22112"	"Fraga"
"CMUNN"	"D"	"NA"	"22125"	"Huesca"
"CMUNN"	"D"	"NA"	"22130"	"Jaca"
"CMUNN"	"D"	"NA"	"22158"	"Monzón"
"CMUNN"	"D"	"NA"	"23002"	"Alcalá la Real"
"CMUNN"	"D"	"NA"	"23003"	"Alcaudete"
"CMUNN"	"D"	"NA"	"23005"	"Andújar"
"CMUNN"	"D"	"NA"	"23009"	"Baeza"
"CMUNN"	"D"	"NA"	"23010"	"Bailén"
"CMUNN"	"D"	"NA"	"23024"	"Carolina, La"
"CMUNN"	"D"	"NA"	"23050"	"Jaén"
"CMUNN"	"D"	"NA"	"23053"	"Jódar"
"CMUNN"	"D"	"NA"	"23055"	"Linares"
"CMUNN"	"D"	"NA"	"23058"	"Mancha Real"
"CMUNN"	"D"	"NA"	"23060"	"Martos"
"CMUNN"	"D"	"NA"	"23086"	"Torredelcampo"
"CMUNN"	"D"	"NA"	"23087"	"Torredonjimeno"
"CMUNN"	"D"	"NA"	"23092"	"Úbeda"
"CMUNN"	"D"	"NA"	"23095"	"Villacarrillo"
"CMUNN"	"D"	"NA"	"24008"	"Astorga"
"CMUNN"	"D"	"NA"	"24010"	"Bañeza, La"
"CMUNN"	"D"	"NA"	"24089"	"León"
"CMUNN"	"D"	"NA"	"24115"	"Ponferrada"
"CMUNN"	"D"	"NA"	"24142"	"San Andrés del Rabanedo"
"CMUNN"	"D"	"NA"	"24222"	"Villaquilambre"
"CMUNN"	"D"	"NA"	"25040"	"Balaguer"
"CMUNN"	"D"	"NA"	"25120"	"Lleida"
"CMUNN"	"D"	"NA"	"25137"	"Mollerussa"
"CMUNN"	"D"	"NA"	"25203"	"Seu d'Urgell, La"
"CMUNN"	"D"	"NA"	"25217"	"Tàrrega"
"CMUNN"	"D"	"NA"	"26018"	"Arnedo"
"CMUNN"	"D"	"NA"	"26036"	"Calahorra"
"CMUNN"	"D"	"NA"	"26071"	"Haro"
"CMUNN"	"D"	"NA"	"26089"	"Logroño"
"CMUNN"	"D"	"NA"	"27028"	"Lugo"
"CMUNN"	"D"	"NA"	"27031"	"Monforte de Lemos"
"CMUNN"	"D"	"NA"	"27057"	"Sarria"
"CMUNN"	"D"	"NA"	"27065"	"Vilalba"
"CMUNN"	"D"	"NA"	"27066"	"Viveiro"
"CMUNN"	"D"	"NA"	"28005"	"Alcalá de Henares"
"CMUNN"	"D"	"NA"	"28006"	"Alcobendas"
"CMUNN"	"D"	"NA"	"28007"	"Alcorcón"
"CMUNN"	"D"	"NA"	"28009"	"Algete"
"CMUNN"	"D"	"NA"	"28010"	"Alpedrete"
"CMUNN"	"D"	"NA"	"28013"	"Aranjuez"
"CMUNN"	"D"	"NA"	"28014"	"Arganda del Rey"
"CMUNN"	"D"	"NA"	"28015"	"Arroyomolinos"
"CMUNN"	"D"	"NA"	"28022"	"Boadilla del Monte"
"CMUNN"	"D"	"NA"	"28026"	"Brunete"
"CMUNN"	"D"	"NA"	"28040"	"Ciempozuelos"
"CMUNN"	"D"	"NA"	"28045"	"Colmenar Viejo"
"CMUNN"	"D"	"NA"	"28047"	"Collado Villalba"
"CMUNN"	"D"	"NA"	"28049"	"Coslada"
"CMUNN"	"D"	"NA"	"28054"	"Escorial, El"
"CMUNN"	"D"	"NA"	"28058"	"Fuenlabrada"
"CMUNN"	"D"	"NA"	"28061"	"Galapagar"
"CMUNN"	"D"	"NA"	"28065"	"Getafe"
"CMUNN"	"D"	"NA"	"28068"	"Guadarrama"
"CMUNN"	"D"	"NA"	"28073"	"Humanes de Madrid"
"CMUNN"	"D"	"NA"	"28074"	"Leganés"
"CMUNN"	"D"	"NA"	"28079"	"Madrid"
"CMUNN"	"D"	"NA"	"28080"	"Majadahonda"
"CMUNN"	"D"	"NA"	"28083"	"Meco"
"CMUNN"	"D"	"NA"	"28084"	"Mejorada del Campo"
"CMUNN"	"D"	"NA"	"28090"	"Moralzarzal"
"CMUNN"	"D"	"NA"	"28092"	"Móstoles"
"CMUNN"	"D"	"NA"	"28096"	"Navalcarnero"
"CMUNN"	"D"	"NA"	"28104"	"Paracuellos de Jarama"
"CMUNN"	"D"	"NA"	"28106"	"Parla"
"CMUNN"	"D"	"NA"	"28113"	"Pinto"
"CMUNN"	"D"	"NA"	"28115"	"Pozuelo de Alarcón"
"CMUNN"	"D"	"NA"	"28123"	"Rivas-Vaciamadrid"
"CMUNN"	"D"	"NA"	"28127"	"Rozas de Madrid, Las"
"CMUNN"	"D"	"NA"	"28129"	"San Agustín del Guadalix"
"CMUNN"	"D"	"NA"	"28130"	"San Fernando de Henares"
"CMUNN"	"D"	"NA"	"28131"	"San Lorenzo de El Escorial"
"CMUNN"	"D"	"NA"	"28132"	"San Martín de la Vega"
"CMUNN"	"D"	"NA"	"28134"	"San Sebastián de los Reyes"
"CMUNN"	"D"	"NA"	"28148"	"Torrejón de Ardoz"
"CMUNN"	"D"	"NA"	"28152"	"Torrelodones"
"CMUNN"	"D"	"NA"	"28160"	"Valdemorillo"
"CMUNN"	"D"	"NA"	"28161"	"Valdemoro"
"CMUNN"	"D"	"NA"	"28167"	"Velilla de San Antonio"
"CMUNN"	"D"	"NA"	"28172"	"Villalbilla"
"CMUNN"	"D"	"NA"	"28176"	"Villanueva de la Cañada"
"CMUNN"	"D"	"NA"	"28177"	"Villanueva del Pardillo"
"CMUNN"	"D"	"NA"	"28181"	"Villaviciosa de Odón"
"CMUNN"	"D"	"NA"	"28903"	"Tres Cantos"
"CMUNN"	"D"	"NA"	"29007"	"Alhaurín de la Torre"
"CMUNN"	"D"	"NA"	"29008"	"Alhaurín el Grande"
"CMUNN"	"D"	"NA"	"29012"	"Álora"
"CMUNN"	"D"	"NA"	"29015"	"Antequera"
"CMUNN"	"D"	"NA"	"29025"	"Benalmádena"
"CMUNN"	"D"	"NA"	"29038"	"Cártama"
"CMUNN"	"D"	"NA"	"29042"	"Coín"
"CMUNN"	"D"	"NA"	"29051"	"Estepona"
"CMUNN"	"D"	"NA"	"29054"	"Fuengirola"
"CMUNN"	"D"	"NA"	"29067"	"Málaga"
"CMUNN"	"D"	"NA"	"29068"	"Manilva"
"CMUNN"	"D"	"NA"	"29069"	"Marbella"
"CMUNN"	"D"	"NA"	"29070"	"Mijas"
"CMUNN"	"D"	"NA"	"29075"	"Nerja"
"CMUNN"	"D"	"NA"	"29082"	"Rincón de la Victoria"
"CMUNN"	"D"	"NA"	"29084"	"Ronda"
"CMUNN"	"D"	"NA"	"29091"	"Torrox"
"CMUNN"	"D"	"NA"	"29094"	"Vélez-Málaga"
"CMUNN"	"D"	"NA"	"29901"	"Torremolinos"
"CMUNN"	"D"	"NA"	"30002"	"Abarán"
"CMUNN"	"D"	"NA"	"30003"	"Águilas"
"CMUNN"	"D"	"NA"	"30005"	"Alcantarilla"
"CMUNN"	"D"	"NA"	"30008"	"Alhama de Murcia"
"CMUNN"	"D"	"NA"	"30009"	"Archena"
"CMUNN"	"D"	"NA"	"30010"	"Beniel"
"CMUNN"	"D"	"NA"	"30012"	"Bullas"
"CMUNN"	"D"	"NA"	"30013"	"Calasparra"
"CMUNN"	"D"	"NA"	"30015"	"Caravaca de la Cruz"
"CMUNN"	"D"	"NA"	"30016"	"Cartagena"
"CMUNN"	"D"	"NA"	"30017"	"Cehegín"
"CMUNN"	"D"	"NA"	"30018"	"Ceutí"
"CMUNN"	"D"	"NA"	"30019"	"Cieza"
"CMUNN"	"D"	"NA"	"30021"	"Fuente Álamo de Murcia"
"CMUNN"	"D"	"NA"	"30022"	"Jumilla"
"CMUNN"	"D"	"NA"	"30024"	"Lorca"
"CMUNN"	"D"	"NA"	"30026"	"Mazarrón"
"CMUNN"	"D"	"NA"	"30027"	"Molina de Segura"
"CMUNN"	"D"	"NA"	"30029"	"Mula"
"CMUNN"	"D"	"NA"	"30030"	"Murcia"
"CMUNN"	"D"	"NA"	"30033"	"Puerto Lumbreras"
"CMUNN"	"D"	"NA"	"30035"	"San Javier"
"CMUNN"	"D"	"NA"	"30036"	"San Pedro del Pinatar"
"CMUNN"	"D"	"NA"	"30037"	"Torre-Pacheco"
"CMUNN"	"D"	"NA"	"30038"	"Torres de Cotillas, Las"
"CMUNN"	"D"	"NA"	"30039"	"Totana"
"CMUNN"	"D"	"NA"	"30041"	"Unión, La"
"CMUNN"	"D"	"NA"	"30043"	"Yecla"
"CMUNN"	"D"	"NA"	"30901"	"Santomera"
"CMUNN"	"D"	"NA"	"30902"	"Alcázares, Los"
"CMUNN"	"D"	"NA"	"31016"	"Ansoáin/Antsoain"
"CMUNN"	"D"	"NA"	"31060"	"Burlada/Burlata"
"CMUNN"	"D"	"NA"	"31086"	"Valle de Egüés/Eguesibar"
"CMUNN"	"D"	"NA"	"31097"	"Estella-Lizarra"
"CMUNN"	"D"	"NA"	"31201"	"Pamplona/Iruña"
"CMUNN"	"D"	"NA"	"31227"	"Tafalla"
"CMUNN"	"D"	"NA"	"31232"	"Tudela"
"CMUNN"	"D"	"NA"	"31258"	"Villava/Atarrabia"
"CMUNN"	"D"	"NA"	"31901"	"Barañain"
"CMUNN"	"D"	"NA"	"31907"	"Zizur Mayor/Zizur Nagusia"
"CMUNN"	"D"	"NA"	"32008"	"Barbadás"
"CMUNN"	"D"	"NA"	"32009"	"Barco de Valdeorras, O"
"CMUNN"	"D"	"NA"	"32019"	"Carballiño, O"
"CMUNN"	"D"	"NA"	"32032"	"Xinzo de Limia"
"CMUNN"	"D"	"NA"	"32054"	"Ourense"
"CMUNN"	"D"	"NA"	"32085"	"Verín"
"CMUNN"	"D"	"NA"	"33002"	"Aller"
"CMUNN"	"D"	"NA"	"33004"	"Avilés"
"CMUNN"	"D"	"NA"	"33011"	"Cangas del Narcea"
"CMUNN"	"D"	"NA"	"33014"	"Carreño"
"CMUNN"	"D"	"NA"	"33016"	"Castrillón"
"CMUNN"	"D"	"NA"	"33020"	"Corvera de Asturias"
"CMUNN"	"D"	"NA"	"33024"	"Gijón"
"CMUNN"	"D"	"NA"	"33025"	"Gozón"
"CMUNN"	"D"	"NA"	"33026"	"Grado"
"CMUNN"	"D"	"NA"	"33031"	"Langreo"
